PC1,PC2,PC3,Time (ps),ΔGbind,ΔGbind_Coulomb,ΔGbind_Covalent,ΔGbind_Vander,ΔGbind_HBond,ΔGbind_Lipophilic,
9.172269475,-0.313742977,8.120101741,51197.60479,-81.62818474,-10.891195,-4.838233838,-46.24748511,-1.596850775,-38.00924019,
11.75453392,-7.814901818,-0.56501604,51297.40519,-80.33264017,-22.77636056,-3.894860311,-46.75685404,-0.37739368,-26.01414488,
7.83414062,-3.273701296,2.757358526,51397.20559,-67.57395103,-10.97893748,-3.27001237,-54.96272687,-1.622919526,-27.50887683,
11.77479965,-9.742463097,-6.289219425,51497.00599,-80.21092915,-15.67316482,-2.827744107,-46.52827997,-1.766614976,-33.24731239,
17.21049865,-10.77656053,-4.230372613,51596.80639,-74.40301626,-25.37625635,-6.450916966,-52.60672771,-1.909661062,-27.46446924,
5.478027966,1.688307077,-0.258148001,51696.60679,-73.39318736,-14.16654773,-4.670855287,-60.27008232,-2.810819117,-22.6709029,
5.693022132,-2.693721768,-3.739418518,51796.40719,-74.43023848,-23.67187715,-8.532055522,-45.97857079,-3.124532062,-36.00683004,
18.14572844,-4.034589874,3.83380232,51896.20758,-81.30555833,-25.46918793,-3.685113058,-53.85630127,-1.721805411,-26.88053697,
22.22848803,-13.83329978,1.247574203,51996.00798,-76.67134603,-27.48566429,-0.367006182,-52.02011487,-3.553462812,-32.2682775,
10.42539582,-8.860947925,6.015730873,52095.80838,-71.61590442,-18.6425154,-4.463721448,-46.59198933,-2.284020865,-23.96536283,
15.20335131,-7.565131351,-5.823621946,52195.60878,-71.50820177,-23.18051355,-8.988815864,-51.7121533,-1.619675955,-31.58334591,
18.31478795,-7.082452944,5.051110601,52295.40918,-72.6913667,-21.79342789,-6.306131557,-51.42027578,-3.360145317,-29.17598564,
11.53477174,-12.08397533,2.125339331,52395.20958,-70.60079779,-17.87055606,-2.391929074,-54.95277958,-1.156894713,-28.81855699,
23.32622707,-6.080585792,5.216211341,52495.00998,-77.35990005,-20.61764349,-7.469848036,-48.2200287,-2.956412184,-27.8932042,
4.47981139,-3.369974551,-0.857547199,52594.81038,-78.27440069,-21.6357726,-7.110452679,-50.84339919,-0.572636901,-41.34210914,
12.09373126,-10.16907579,-3.793792471,52694.61078,-67.6137699,-25.99321357,-2.793417892,-50.94119124,-1.757603638,-36.74228344,
9.945379438,-14.06667749,-3.69781088,52794.41118,-76.27894937,-20.13416968,-8.854429737,-49.74994842,-2.423243379,-33.61158499,
13.35284424,-14.11690185,4.488996691,52894.21158,-71.1692984,-26.36075873,-5.195661502,-50.50656358,-1.510062199,-27.63053868,
19.07911015,-6.862845802,6.695476292,52994.01198,-73.130199,-24.61196232,-6.420891763,-51.75565542,-2.190322629,-33.13675771,
21.10869842,-11.36742516,3.305751887,53093.81238,-78.24769252,-25.19959367,-1.290505475,-53.02182518,-1.409951113,-25.73932148,
10.04512859,-15.34969862,0.845851282,53193.61277,-82.23333658,-28.96706104,-3.22584645,-43.65087053,-1.983712559,-30.08440215,
2.596846096,-8.95011713,7.174485547,53293.41317,-75.54472593,-16.43860784,-3.288023069,-46.84702775,-4.42437212,-21.93925028,
10.39581719,-8.758905101,2.981696238,53393.21357,-73.56580446,-20.14801908,-1.370060298,-53.92105762,-3.967268221,-23.22675219,
3.346374699,-2.070432891,5.393902857,53493.01397,-73.34432195,-23.03019361,-5.727743564,-60.3707225,-1.210124593,-17.66731967,
11.09316022,-2.470773611,5.153145515,53592.81437,-76.75947562,-18.15087746,-5.666540509,-46.89307279,0.683817799,-35.03155568,
1.502180395,-4.99765643,4.224200693,53692.61477,-74.13894434,-30.28128498,-7.774216343,-52.69365812,-2.158539304,-26.00205813,
0.299246582,-5.895906149,0.656271862,53792.41517,-85.12258379,-19.00486756,-2.190824309,-56.03630047,-2.012411613,-21.67944926,
7.008800226,4.996407099,9.140120532,53892.21557,-77.9527737,-19.99368302,-2.474383583,-43.74622769,-1.737264319,-29.74219965,
6.559404142,-2.309251606,2.771571821,53992.01597,-77.26848776,-21.38958293,-5.67652865,-46.97037244,-2.802223802,-27.26986404,
-2.759005094,-1.845711221,3.827295803,54091.81637,-74.75225458,-10.19628865,-9.150105146,-44.37209786,-1.390028139,-32.38374461,
3.155356245,-3.323864142,4.318573435,54191.61677,-74.47608754,-23.11983243,-3.266184001,-54.90427772,-2.823020044,-33.76793099,
-3.600581602,-8.95578015,-1.746060222,54291.41717,-77.62316464,-25.54607684,-3.296300443,-51.57175806,-2.456062254,-25.40769078,
11.17221846,-6.744323651,7.984309988,54391.21756,-79.4754227,-21.42630245,-6.041695831,-51.36251785,-3.044068102,-27.04269695,
13.15487774,-14.85231526,-5.312686462,54491.01796,-71.36856581,-19.58305822,-5.145790582,-42.00546423,-2.004365723,-34.03372628,
10.1817668,3.711303148,10.51647345,54590.81836,-72.77652548,-23.48857441,-2.876368053,-49.86708545,-0.480724129,-31.48766448,
16.40335515,0.508184186,12.50284323,54690.61876,-69.51438011,-21.72119743,-7.03338737,-46.62463743,-2.901394862,-27.88270741,
12.50425844,-6.045176332,12.1215011,54790.41916,-71.01433958,-8.919142537,-4.077731273,-49.54374233,-0.516688924,-31.99714517,
6.206570037,-3.148926054,7.736080275,54890.21956,-80.60542479,-14.52091354,-3.047234916,-52.47383241,-1.252759536,-31.1026355,
13.2233163,-4.429300449,7.88416053,54990.01996,-79.45221073,-17.02031828,-5.70362157,-53.41812444,-0.823357095,-32.396271,
17.12803127,-4.625910837,8.322390448,55089.82036,-75.68789909,-23.82823974,-4.485041437,-52.63653893,-2.406486869,-41.62598383,
14.41579081,-6.476289072,4.801981438,55189.62076,-79.87948762,-23.42318634,-4.558999971,-52.36978973,-1.026304731,-29.76872691,
13.64563326,-1.486289023,14.66083412,55289.42116,-68.57023243,-15.30942806,-3.783570894,-50.32960021,-2.141981486,-38.38941124,
13.20931278,-6.823255852,9.414016138,55389.22156,-72.98511023,-26.71101209,-5.855134882,-54.5475092,-2.559481578,-33.55533418,
17.46368133,-5.588173073,10.03939824,55489.02196,-74.55948146,-25.31520072,-5.861572287,-47.10493063,-2.046680918,-24.58799268,
13.88969348,-10.2445474,8.000293057,55588.82236,-75.03075679,-19.28050212,-2.664791135,-47.25709983,-1.511794826,-31.56095293,
15.42204953,-7.312031964,7.825839503,55688.62275,-72.12934025,-24.54894266,-2.846458968,-50.82093056,-1.934775077,-24.85497521,
19.55171114,-11.43486208,0.576463794,55788.42315,-66.9516489,-19.82539223,-1.745878378,-51.4758603,-2.427727437,-31.55559278,
22.18283743,-14.01350862,-0.71676477,55888.22355,-73.88929595,-9.515470758,-8.202737132,-43.50581102,-2.853431123,-30.86824718,
16.65488689,-1.906371014,11.97807609,55988.02395,-68.10392447,-22.56546551,-2.356047748,-43.76561528,-2.032772723,-29.45026728,
13.48139919,-4.304315315,7.198060869,56087.82435,-73.44056062,-23.33599112,-4.005062211,-52.77201413,-3.041309351,-29.00905154,
7.336157948,-1.353044192,8.660381076,56187.62475,-73.9668097,-22.93332096,-3.185194544,-48.63370505,-5.021347201,-21.52653356,
9.231805956,-9.172043183,0.008556979,56287.42515,-74.84296691,-15.00292175,-3.187968605,-47.6670114,-2.835841198,-36.39209088,
10.22389112,-4.021803815,12.12631931,56387.22555,-66.46447442,-32.67083333,-4.162181975,-55.48774121,-1.77193817,-30.99661873,
13.6484205,-7.709134638,2.476101429,56487.02595,-69.78622667,-20.39587527,-4.696559727,-38.94105505,-3.213787926,-31.72069731,
12.86131054,-3.887675451,9.471728581,56586.82635,-76.11824933,-16.99136619,-5.291960834,-50.69203742,-0.910231677,-35.197099,
7.003849933,-3.144082368,14.49792927,56686.62675,-69.90808544,-20.24505349,-4.436328401,-56.26566941,-1.149868175,-33.18158565,
13.57546482,-5.398717706,10.4441396,56786.42715,-66.45780332,-21.42159803,-5.971426079,-47.11295782,-0.127010922,-41.18814078,
16.77160442,-7.686522413,7.907336394,56886.22754,-75.69876743,-17.66604285,-3.039410889,-45.41745296,-1.526138488,-27.89347934,
15.49669172,-8.05485948,8.941531321,56986.02794,-73.73172591,-16.82686942,-6.605874639,-47.67991204,-3.168884759,-29.13012326,
4.869367591,-3.737184145,11.03317634,57085.82834,-79.17078158,-24.50783777,-3.790800509,-47.50980187,-3.690706917,-30.84354376,
5.775571004,-9.409683115,10.54637947,57185.62874,-77.24468665,-21.31199056,-5.716505677,-45.8515605,-2.725115106,-26.97959634,
1.845836663,-13.79734863,9.688591994,57285.42914,-80.42290476,-20.38585067,-9.725693279,-50.75837453,-1.839947957,-44.23611377,
-3.538251563,-9.227071347,15.89818941,57385.22954,-66.74341411,-16.053124,-3.876127762,-45.65336348,-0.757518768,-40.90738696,
8.325025115,-17.40907357,4.719741749,57485.02994,-78.87212742,-15.03338499,-9.101505575,-52.11727727,-1.739662988,-28.89575725,
2.795492453,-8.918309697,9.797220617,57584.83034,-87.28260113,-14.82690454,-3.663631857,-45.34086236,-2.315171695,-33.36469315,
11.20686611,-8.625085603,11.80213917,57684.63074,-78.15008503,-20.25058829,-3.980878273,-46.15800526,-1.013146421,-32.02695251,
14.06151311,-13.45622491,5.934212086,57784.43114,-68.52341426,-21.66997525,-3.791108249,-57.58465858,-3.609351811,-39.71343227,
9.308508649,-4.325349017,13.87955938,57884.23154,-72.18284108,-16.73288846,-2.383693532,-46.67167547,-1.802282865,-30.31890359,
5.009447159,-13.21071393,8.473027529,57984.03194,-68.27768699,-24.33995276,-4.423923313,-43.03559669,-1.524758353,-31.40645628,
11.10780073,-17.08719461,2.357552648,58083.83234,-73.1390892,-18.90613681,-4.182490934,-45.51354125,-0.112938769,-42.4124104,
10.81171846,-19.6586608,-0.982394962,58183.63273,-80.43553851,-26.49940701,-2.900214256,-57.20161599,-1.217342773,-28.56272796,
15.1886989,-16.48400253,12.00830039,58283.43313,-80.39018462,-18.58651368,-0.416672261,-52.06341496,-0.029828911,-23.8389641,
6.414158184,-12.50607036,14.5322521,58383.23353,-68.65739501,-17.13980936,-3.838062377,-49.0485932,-1.903800361,-33.37330546,
12.55423874,-9.037638072,10.65846013,58483.03393,-67.35039852,-18.40264953,-5.628170951,-42.41885486,-1.933715698,-35.69589213,
4.844219324,-15.70599473,8.983043846,58582.83433,-79.60696147,-22.6546291,-7.994855527,-51.70876484,-1.823058557,-30.6203834,
16.80430888,-13.98409132,18.26438762,58682.63473,-64.14138184,-15.12421402,-7.399945006,-50.35411274,-3.495677519,-34.64741283,
9.012439704,-22.66501064,8.678903895,58782.43513,-78.3672812,-28.38583674,-2.46888688,-54.63444323,-1.696589505,-25.73071571,
16.33847351,-26.31960103,9.039623788,58882.23553,-65.8719464,-17.67342472,-5.518170836,-50.69892385,-3.186632487,-31.68649742,
18.92199895,-22.62024585,11.83223591,58982.03593,-73.8776114,-16.70829753,-6.314365819,-51.20523061,-1.589707766,-18.87831499,
17.87223984,-17.27128101,11.97260983,59081.83633,-66.21779472,-21.93722018,-9.658976773,-48.45305736,-1.487469156,-32.05499477,
9.405064894,-15.95087352,13.91045801,59181.63673,-76.7753153,-8.567828443,-5.269343313,-45.23049229,-1.620220649,-27.13067433,
-0.470114021,-15.07422463,9.327421792,59281.43713,-82.98068303,-13.22367344,-4.376230869,-48.29078976,-2.653923608,-28.85184244,
10.63565272,-17.26275116,7.696565188,59381.23752,-80.72375267,-15.95091348,-5.571892106,-47.02995882,-1.247501832,-37.73676594,
-5.934030877,-16.05042417,4.045464928,59481.03792,-69.43304323,-16.84881697,-3.284568762,-41.29793053,-1.905084991,-27.06220896,
1.326813007,-18.59453928,11.18046673,59580.83832,-73.15458401,-19.6470392,-4.754908317,-50.38164715,-1.90960245,-26.44633969,
10.61407697,-13.67520795,14.84864845,59680.63872,-75.45429139,-26.47792918,-2.416022935,-50.7914577,-1.64330344,-37.26745368,
7.42307468,-9.435975163,24.12957591,59780.43912,-80.08246597,-14.11963368,-0.761911214,-50.85045079,-1.318615018,-30.9807604,
-5.444319897,-7.471734036,13.6493342,59880.23952,-77.48838868,-23.62608692,-0.869660762,-51.64573701,-1.2845229,-25.57644985,
10.55796186,-11.52579572,13.25392059,59980.03992,-73.21269058,-17.03625,-4.165976626,-47.88869425,-1.403699359,-33.06181268,
10.56548993,-16.68080477,5.663115741,60079.84032,-70.3265206,-22.95531365,-3.217301645,-43.35497313,-1.704941319,-28.29641231,
12.80597395,-17.50002357,15.91257179,60179.64072,-70.88276963,-25.31157595,-2.782486743,-47.09127895,-1.537797093,-32.27560224,
6.565310426,-18.75259939,12.66463844,60279.44112,-83.58996732,-29.36928246,-4.944431412,-47.53918312,-0.54153105,-31.58485934,
3.692655271,-19.32014176,9.295139136,60379.24152,-73.26379281,-20.24099741,-7.217235121,-46.87102289,-1.014649225,-37.90224104,
7.350795333,-20.72379766,5.309576155,60479.04192,-72.86383004,-7.836193278,-4.317305445,-56.31982562,-1.765320977,-27.50956819,
1.323223829,-15.25104437,11.42941022,60578.84232,-82.13034164,-18.02664154,-5.612714715,-50.48666597,-2.094651716,-32.78407605,
6.52055368,-9.878773521,10.04894926,60678.64271,-74.06829853,-27.72563889,-2.752044523,-47.07668878,-0.739546348,-29.51598686,
8.833667545,-17.7385639,13.90520723,60778.44311,-80.33258503,-16.37735257,-3.709056121,-41.98798143,-0.594591722,-30.81488014,
11.59452869,-20.44676038,8.638305867,60878.24351,-74.86768551,-20.90850795,-5.141210913,-42.5640906,-0.082247804,-36.85725024,
24.1136237,-25.88235087,6.544001266,60978.04391,-75.19422032,-28.11647648,-5.839352848,-44.98716947,-2.684031934,-35.33841089,
16.44371631,-13.78716391,19.34476489,61077.84431,-72.03099421,-23.895707,-3.795233214,-51.65685299,-3.475044836,-27.16551067,
14.97504748,-18.63497163,7.391993258,61177.64471,-73.80364365,-25.11277236,-6.885523622,-47.24824668,-2.027904939,-31.91375649,
18.97347268,-14.70621734,12.91648539,61277.44511,-68.44060466,-14.5650788,-5.070643811,-51.77676571,-2.619750603,-27.9853613,
11.79585494,-20.04845325,9.499010304,61377.24551,-79.7785718,-24.5488402,-6.279951574,-46.72455446,-2.029925568,-28.64909999,
22.99434271,-16.97265123,14.74877582,61477.04591,-79.4654913,-25.66803961,-0.739343399,-44.72002346,-1.94465321,-41.80641531,
12.36813649,-7.781721796,20.4330386,61576.84631,-69.80642688,-21.95521145,-5.774861337,-46.89796252,-2.843926795,-22.89982803,
9.559693971,-18.27554326,14.87882906,61676.64671,-82.90657728,-13.308596,-8.17697265,-51.86026474,-0.426599134,-32.91104962,
11.75487793,-9.585172571,19.54860544,61776.44711,-66.6713684,-24.09714225,-0.397272784,-48.70300761,-1.165622847,-27.80889202,
14.63606206,-15.5494473,16.59557874,61876.2475,-76.87678893,-28.22217463,-2.202516988,-56.46375874,-3.164880893,-23.79802605,
1.015172437,-13.4038741,17.36290393,61976.0479,-74.30023532,-28.94201616,-1.863269041,-49.68457505,-3.309186901,-26.74512425,
2.738428507,-15.61171107,10.35236147,62075.8483,-76.18895664,-16.33656053,-2.190047873,-46.60081029,-2.155820038,-29.31685719,
2.639824398,-17.31818862,11.05892836,62175.6487,-74.30258062,-15.10452062,-6.993088064,-39.01891617,-1.774049034,-36.30226448,
5.512989999,-10.18059233,6.742917576,62275.4491,-70.83540841,-11.92565649,-5.331595121,-46.16627059,-1.834706569,-34.46578499,
15.1995351,-23.10487145,9.141613274,62375.2495,-82.15297553,-24.43472597,-1.306323939,-57.87352927,-1.189558529,-25.61609467,
13.63787354,-12.90224481,15.33962568,62475.0499,-72.27509846,-12.49328663,-6.551573442,-51.14428374,-3.32030884,-23.17010783,
12.70299374,-17.2327989,15.84917305,62574.8503,-80.35362545,-8.283405189,-8.843525795,-53.32075751,-2.237213746,-25.7198276,
11.91848738,-4.263690644,21.73323691,62674.6507,-68.9102373,-27.1513587,-4.792144805,-44.84694206,-3.360814417,-37.55906613,
10.35947505,-11.27097129,16.89844846,62774.4511,-76.44724423,-29.59175242,-1.894986875,-56.02979012,-1.542238257,-29.77034402,
18.65465809,-20.83137561,10.43083348,62874.2515,-79.48661444,-18.19091259,-5.086096283,-51.05187515,-3.787344974,-29.29698255,
11.32425377,-19.3219871,16.1833627,62974.0519,-73.61473184,-17.32097844,-2.290348839,-50.46808743,-1.930327028,-32.57992042,
16.4609392,-13.27989806,21.24800346,63073.8523,-66.19941714,-9.175555321,-7.135434366,-48.60894637,-1.559452421,-29.71903028,
8.186639839,-23.96456956,13.89568637,63173.65269,-75.30900098,-15.39181319,-3.005681064,-45.53419185,-0.466141762,-39.59046089,
11.24122246,-23.7359236,14.32371221,63273.45309,-76.57066987,-20.22428879,-1.74220824,-39.29332267,-1.908804922,-33.18431043,
17.96884478,-13.88975803,21.1394478,63373.25349,-78.24034023,-24.95281748,-2.306378646,-54.32585232,-0.434660256,-29.24418447,
-1.559714056,-10.7130019,15.70281699,63473.05389,-74.75494388,-20.2368684,-6.749511837,-56.00692778,-2.048498065,-32.96498065,
4.619573639,-6.068508187,14.91991389,63572.85429,-79.21465602,-32.54797571,-6.755538706,-45.59838299,-1.741170858,-29.45712194,
-1.131337908,-12.88639343,16.45931087,63672.65469,-77.66170788,-21.61135822,-7.738103029,-48.97256077,-4.377586541,-28.83591928,
6.849069389,-16.32245664,12.3536774,63772.45509,-68.66076874,-24.02943443,-5.059895896,-53.14354258,-2.46410776,-33.88192008,
7.976748466,-16.79111081,11.40229949,63872.25549,-75.78436605,-15.73888646,-6.398851379,-56.66762924,-3.204116053,-14.21721013,
11.06260387,-20.12112984,11.44384443,63972.05589,-72.63920874,-15.62821167,-6.560193334,-51.46661207,-2.899573334,-33.82652848,
0.4672727,-9.761150397,15.75764537,64071.85629,-77.61400749,-15.90992788,-5.978309921,-64.71873485,-1.706918049,-38.26600151,
9.808551608,-14.59655825,10.79024555,64171.65669,-74.77687574,-12.75084291,-9.0350493,-43.47553251,-0.998420742,-34.50126241,
13.65139697,-12.35141822,14.41348286,64271.45709,-67.06293303,-13.10360426,-8.251415803,-53.99381009,-0.856228883,-35.47213719,
8.100292745,-8.718511595,11.8985374,64371.25749,-83.18847373,-26.44269687,-4.111476087,-46.06527741,-3.20086504,-34.0425838,
25.97645468,-11.45831885,12.28982659,64471.05788,-82.39734433,-20.24144202,-4.243204999,-49.22111802,0.254258877,-26.33177201,
21.75205733,-12.57521939,11.36723063,64570.85828,-82.68090485,-23.37425694,-4.301995569,-54.23068908,-1.04927128,-25.12074682,
21.15158889,-13.06645812,14.73663577,64670.65868,-69.65989916,-17.94665745,-1.650142737,-47.70467771,-2.751450117,-24.84231733,
12.16471422,-14.23685395,16.44515788,64770.45908,-78.25249519,-19.52801471,-4.407463627,-57.45919833,-3.679066551,-40.06936448,
17.25343286,-2.081984444,19.25539635,64870.25948,-79.04152457,-23.39178576,-6.396250022,-56.23986134,-1.633262218,-24.57122533,
20.54885032,-14.87664891,11.44679619,64970.05988,-77.58861183,-22.13832118,-4.866955067,-52.35651819,-3.001552252,-30.72321584,
14.52911036,-0.907847309,21.71267031,65069.86028,-71.85395456,-23.05159031,-4.648378987,-44.94089079,0.2952761,-25.88560667,
13.84305878,-9.253259079,14.14693134,65169.66068,-71.11953403,-16.21468032,-2.955176878,-48.12090725,-2.654949872,-34.29838102,
17.58330384,-17.7481808,19.7926448,65269.46108,-72.01005399,-21.58832447,-2.674648598,-44.99670017,-3.386926513,-28.79622333,
12.30151543,-12.15163879,11.64149661,65369.26148,-74.72277642,-14.97113386,-3.875527314,-46.67748476,-3.176968302,-39.36375816,
6.644640107,-3.749713224,13.88411989,65469.06188,-74.82615386,-23.00301059,-3.85762891,-49.47323042,0.011183251,-31.3572258,
16.14891957,-14.83053128,15.19967066,65568.86228,-77.88409426,-24.62192801,-4.273070537,-46.95063397,-3.368751984,-31.51380333,
17.02126622,-8.508031037,19.9973731,65668.66267,-77.87816977,-19.33858245,-5.547859527,-48.07467653,-3.537976499,-20.28264727,
15.41943802,-10.71695373,15.13231565,65768.46307,-74.67512268,-20.68228576,-2.034808632,-62.23620077,-2.76810619,-38.72710109,
18.38186756,-10.54482248,22.931041,65868.26347,-66.93417708,-19.87719484,-5.873688999,-50.85024298,-2.475680047,-30.02995766,
21.94166888,-18.80573499,11.87157336,65968.06387,-66.93666298,-18.51055568,-1.998781967,-52.22077575,-1.241743262,-28.03316989,
21.68178213,-8.24186944,20.44807478,66067.86427,-68.78765158,-12.80601728,-3.658600084,-64.84478747,-1.777826034,-24.87103449,
17.12425733,-15.35620711,9.647513416,66167.66467,-61.84399463,-16.70599764,-5.365476063,-50.31087094,-1.352977741,-29.97401695,
19.48933905,-19.17015434,3.857760342,66267.46507,-73.92333492,-22.82915085,-4.943799253,-45.53893016,-2.9704109,-29.69240338,
28.1325277,-21.89280195,-0.606505343,66367.26547,-82.50617442,-33.32814581,-6.325883975,-40.5784061,-2.518928234,-26.94088151,
9.381659839,-17.0470093,2.247626086,66467.06587,-80.43882157,-21.40224987,-5.136564228,-48.88808689,-0.875373739,-34.82041714,
24.30999366,-17.49637578,3.289129812,66566.86627,-77.14935543,-25.31924908,-3.997689952,-46.36044021,-2.679584958,-25.34769862,
11.27144907,-19.50211858,5.830271232,66666.66667,-75.60120979,-17.92478496,-4.487665162,-55.68320413,-1.286319264,-32.84875695,
14.95399515,-20.04651802,6.213717977,66766.46707,-75.5107838,-18.92817438,-2.0935831,-42.10177519,-3.876908306,-25.56913232,
20.27169238,-13.41114296,12.81824443,66866.26747,-72.99918195,-23.04998318,-3.805656867,-43.99445133,-1.29019489,-28.09199463,
14.35049544,-18.42389764,9.447359496,66966.06786,-73.27702505,-17.99112439,-2.040890349,-47.31960453,-1.84703541,-31.4545494,
11.83098646,-24.46960403,9.180680245,67065.86826,-61.45652272,-17.62467684,-4.643942775,-52.83695053,-4.244474109,-31.155613,
18.1924961,-14.80031388,9.928711402,67165.66866,-74.53421868,-18.61760592,-3.664157213,-54.54942253,-2.516495903,-31.0320106,
23.8537197,-21.67257648,7.212675283,67265.46906,-84.43005523,-16.86063996,-5.872493537,-51.97893797,-2.358912283,-34.50382154,
23.54695268,-23.71340588,8.166135146,67365.26946,-66.92786489,-18.67715905,-6.7149315,-39.3893025,-3.971980168,-36.25993283,
7.208987583,-16.59347569,8.607453705,67465.06986,-75.54420024,-14.06355465,-8.728823044,-49.86155185,-1.499629426,-29.05838569,
23.94854266,-27.84573858,0.979244672,67564.87026,-75.86201373,-25.72953681,-6.081334324,-40.21999355,-0.534547888,-33.30807341,
31.60772706,-16.50610649,13.0939413,67664.67066,-77.20908739,-31.34025968,-2.954006426,-49.16846135,0.123953561,-29.68541337,
18.8570672,-21.99802034,5.78071624,67764.47106,-85.82982703,-21.16083082,-2.198916176,-43.95541876,-1.646467245,-29.50365894,
6.42178319,-23.35315933,1.412701896,67864.27146,-72.73923554,-16.25983821,-6.660420389,-50.98041817,-3.410902862,-29.63815058,
0.723243221,-17.23653405,4.232226473,67964.07186,-73.85226929,-21.59176573,-4.582599382,-54.11342219,-3.333298515,-27.07285832,
7.975636086,-15.08491146,7.731640136,68063.87226,-75.01102545,-16.99197133,-5.755908199,-54.27048138,-2.838807078,-28.435682,
21.62736456,-30.85750208,-0.345264786,68163.67265,-66.15800498,-20.18966042,-7.830814508,-46.03998974,-1.978888543,-32.31065058,
22.31055067,-22.89784575,7.699938774,68263.47305,-76.17689619,-14.60742537,-8.216382633,-46.65807381,-1.100555717,-23.5227367,
24.11209252,-22.61093395,15.0639844,68363.27345,-76.50691055,-18.00627732,-4.072445413,-50.18230498,-1.75357254,-37.85311957,
13.56080021,-22.03304851,15.52998589,68463.07385,-71.70571309,-18.51280451,-2.666891853,-43.13240508,-1.997262457,-26.97365395,
15.43484168,-14.9366713,9.346525923,68562.87425,-72.22218549,-15.79939092,-7.675431674,-42.8186489,-1.508570294,-24.64361228,
16.70975738,-21.19053368,11.86127278,68662.67465,-61.84537321,-20.77389437,-4.167161303,-50.51857615,-2.872947288,-39.03046559,
14.12999137,-15.80401227,8.274575675,68762.47505,-69.05641781,-12.39532898,-5.176424669,-50.01783801,-1.54152741,-28.08390915,
16.8334726,-14.47337446,11.16639427,68862.27545,-75.04978821,-12.50410794,-2.669830962,-51.2523846,-4.080039811,-30.32998967,
25.06963252,-22.81191658,10.28016539,68962.07585,-73.38423402,-17.94497912,0.381833824,-49.78413807,-2.869677734,-26.01613082,
16.25049493,-22.26521804,6.903632063,69061.87625,-73.03068266,-24.38674731,-4.629151012,-52.56379977,-2.373314355,-23.84552424,
20.31601348,-28.1455033,1.857605268,69161.67665,-65.03312111,-25.33350192,-6.6795504,-48.17414682,-2.544146592,-34.65086323,
21.16207441,-24.51772281,4.747831744,69261.47705,-72.48938656,-18.27249433,-0.874247899,-49.81280991,-1.616468442,-33.55743697,
12.21541694,-16.8069826,3.43783994,69361.27745,-74.11519173,-21.27110695,-3.858992183,-39.26817488,-2.785517473,-35.3692414,
16.0882916,-22.07073105,1.903652433,69461.07784,-79.17365572,-24.98486635,-6.186933485,-52.58284378,-3.222699433,-33.98339912,
18.14922052,-23.79898848,6.327147412,69560.87824,-73.53608775,-11.67475144,-5.645505015,-49.50273137,-3.847929623,-31.52764662,
8.074153355,-15.50497423,6.98338321,69660.67864,-71.53134639,-25.43746891,-1.990886064,-45.03099748,-2.282905168,-28.60857555,
19.77654099,-17.45072543,16.23733621,69760.47904,-72.480256,-17.70892365,-6.31272116,-45.85035862,-1.333913931,-29.7866209,
8.879148357,-23.9530953,8.994044572,69860.27944,-75.77658058,-27.15650398,-3.416216379,-39.81537147,-2.037494246,-37.7458923,
5.056980191,-19.75789852,5.874389123,69960.07984,-78.34588613,-19.18555444,-1.574591472,-45.73561138,-2.346022525,-38.05290828,
6.749175313,-24.77499184,9.277976824,70059.88024,-68.82992695,-21.73931911,-6.902188429,-40.33531541,-1.772846275,-31.1999686,
17.97527791,-17.65277016,15.2043026,70159.68064,-67.31929877,-18.69358848,-5.876533015,-48.27997865,-1.189659442,-38.60945494,
8.532301505,-19.35636202,8.06086304,70259.48104,-75.88968307,-27.50544408,-0.925193986,-51.47860248,-1.433860866,-30.57923151,
21.82690586,-18.17048441,12.13421495,70359.28144,-73.16236016,-27.89241938,-5.203024985,-54.95109805,-1.212399106,-26.94801251,
11.99627555,-26.09037051,7.634728091,70459.08184,-60.69793149,-15.51651472,-4.848162998,-46.12682838,-2.842886656,-30.79351313,
6.432331341,-21.07751489,11.09898977,70558.88224,-81.6601241,-16.00638102,-4.788228683,-46.76771102,-2.20054307,-33.70722686,
15.03767608,-19.9222412,8.549414846,70658.68263,-76.85143644,-19.16167254,-4.845682137,-52.78851774,-1.433899682,-29.0142232,
5.612112826,-19.7300654,7.053611802,70758.48303,-74.73739404,-23.21398673,-6.042473025,-52.65682687,-1.832617719,-24.29603808,
9.821173893,-23.07470657,3.471307983,70858.28343,-76.57860808,-14.98540933,-1.351815298,-56.35489128,-3.802279198,-32.93407724,
9.246758968,-21.8869875,8.859589261,70958.08383,-67.06288144,-21.55224006,-5.657389218,-46.75145591,-1.4706913,-39.82869131,
19.70363364,-24.92098882,2.723597194,71057.88423,-69.0622818,-14.702431,-7.26496255,-46.97293301,-1.184954224,-25.88816505,
9.223925268,-11.70915231,18.30952937,71157.68463,-72.84921875,-25.08897471,-7.659420964,-57.70050536,-3.31130014,-36.93923333,
8.944645442,-17.04564995,10.89164259,71257.48503,-71.57017916,-14.63601475,-6.692615225,-59.43219362,-3.713249364,-32.12648282,
23.66187096,-24.35216948,14.23970699,71357.28543,-71.99041736,-23.61096139,-3.509139234,-52.38110789,-2.70545265,-30.85884016,
15.64356798,-15.59502265,10.31950472,71457.08583,-78.54163281,-24.07633215,-3.232797855,-46.17714173,-1.451455355,-29.76366491,
